DrugID	Drug_Target
CIDm15604637	338442
CIDm15659169	5972
CIDm15663405	4985
CIDm15663417	4985
CIDm15666987	887
CIDm15667012	887
CIDm15667014	887
CIDm15667016	887
CIDm15667107	134
CIDm15675874	10800
CIDm15675885	10800
CIDm15697370	4986
CIDm15714072	5972
CIDm15749406	3269
CIDm15840423	5021
CIDm15897928	2099
CIDm15925916	6572
CIDm15940921	4889
CIDm15940927	11255
CIDm15941903	11255
CIDm15942101	3320
CIDm15942652	1017
CIDm15942655	2152
CIDm15942655	2155
CIDm15942657	1723
CIDm15942658	1723
CIDm15942672	25
CIDm15942697	5594
CIDm15949395	11251
CIDm15949613	3791
CIDm15950345	2159
CIDm15951529	367
CIDm15953801	2911
CIDm15953847	1584
CIDm15953847	1585
CIDm15953860	1803
CIDm15979116	2166
CIDm15981080	4233
CIDm15981080	2321
CIDm15981223	5972
CIDm15981386	154
CIDm15983966	5347
CIDm15984057	11255
CIDm15984134	2862
CIDm15985701	1513
CIDm15991546	5837
CIDm15991547	5837
CIDm15991573	3932
CIDm15991577	1803
CIDm16004692	1909
CIDm16004692	1910
CIDm16005415	6532
CIDm16005593	6532
CIDm16005594	6532
CIDm16006088	6532
CIDm16006492	3361
CIDm16006495	3361
CIDm16006610	6532
CIDm16006611	6532
CIDm16006614	6532
CIDm16007004	3350
CIDm16007236	6532
CIDm16007367	7442
CIDm16007367	7442
CIDm16007391	6795
CIDm16007391	9212
CIDm16007391	5607
CIDm16019966	1632
CIDm16034837	1131
CIDm16037396	6496
CIDm16038017	1901
CIDm16038120	3643
CIDm16038120	1195
CIDm16038120	3645
CIDm16038120	4058
CIDm16038120	238
CIDm16038120	6098
CIDm16038360	1814
CIDm16038368	2053
CIDm16038374	6336
CIDm16038397	1719
CIDm16040261	2159
CIDm16040279	1803
CIDm16040281	7010
CIDm16040289	3791
CIDm16040294	6714
CIDm16040306	4048
CIDm16041424	3791
CIDm16041424	6790
CIDm16042458	6319
CIDm16043304	5566
CIDm16046123	4985
CIDm16046126	1017
CIDm16046152	2159
CIDm16046153	2159
CIDm16048554	1017
CIDm16048554	1020
CIDm16048554	1025
CIDm16048554	983
CIDm16048642	207
CIDm16048642	10000
CIDm16048642	208
CIDm16048867	4986
CIDm16048938	4988
CIDm16048938	4986
CIDm16048940	4986
CIDm16049024	154
CIDm16049026	154
CIDm16049028	154
CIDm16049029	154
CIDm16049087	154
CIDm16049088	154
CIDm16049769	1803
CIDm16049796	4161
CIDm16049835	4988
CIDm16050450	1432
CIDm16051448	4988
CIDm16058629	231
CIDm16058630	231
CIDm16058637	5599
CIDm16058639	5770
CIDm16058650	1803
CIDm16059780	11255
CIDm16061579	4338
CIDm16065402	1131
CIDm16065402	1129
CIDm16065403	1133
CIDm16065403	1131
CIDm16065403	1129
CIDm16065403	1128
CIDm16065403	1132
CIDm16065407	1131
CIDm16066664	8654
CIDm16066763	2053
CIDm16067906	5142
CIDm16067906	5144
CIDm16068384	1139
CIDm16069987	4759
CIDm16069987	26503
CIDm16070039	5836
CIDm16070041	9536
CIDm16078986	5031
CIDm16082879	4985
CIDm16082892	4985
CIDm16082924	4985
CIDm16082937	4985
CIDm16082946	4988
CIDm16082953	4988
CIDm16082961	4985
CIDm16082961	4988
CIDm16083054	4986
CIDm16085110	3290
CIDm16085111	3290
CIDm16086001	1131
CIDm16086063	1131
CIDm16086078	3932
CIDm16086099	3932
CIDm16087270	4988
CIDm16087270	4986
CIDm16087270	4985
CIDm16087275	4986
CIDm16087275	4985
CIDm16087275	4988
CIDm16087283	4986
CIDm16087283	4988
CIDm16087283	4985
CIDm16087287	4988
CIDm16087287	4985
CIDm16094860	590
CIDm16094876	590
CIDm16100393	3290
CIDm16100398	3290
CIDm16100399	3290
CIDm16100406	4985
CIDm16100408	4985
CIDm16100409	4985
CIDm16100411	4985
CIDm16102897	623
CIDm16105492	3290
CIDm16105559	4988
CIDm16105560	4985
CIDm16108888	1513
CIDm16108890	1513
CIDm16108891	1513
CIDm16108892	1513
CIDm16108893	1513
CIDm16108894	1513
CIDm16108895	1513
CIDm16108900	1513
CIDm16108900	1520
CIDm16108901	1513
CIDm16108902	1513
CIDm16108904	1513
CIDm16108905	1513
CIDm16108906	1513
CIDm16110314	7421
CIDm16110658	2166
CIDm16110715	2166
CIDm16113377	1017
CIDm16115746	4843
CIDm16116562	4843
CIDm16118120	2911
CIDm16118123	2911
CIDm16118124	2911
CIDm16118126	2911
CIDm16118397	2911
CIDm16118398	2911
CIDm16118540	2911
CIDm16118680	2911
CIDm16118685	2911
CIDm16118686	2911
CIDm16122553	9453
CIDm16122582	760
CIDm16122583	2167
CIDm16122596	1803
CIDm16122607	5170
CIDm16122608	5170
CIDm16122612	2101
CIDm16122633	5566
CIDm16122634	5566
CIDm16122638	3832
CIDm16122642	5566
CIDm16122643	1111
CIDm16124959	1111
CIDm16125399	1131
CIDm16125703	1131
CIDm16126651	695
CIDm16126898	5972
CIDm16129582	5602
CIDm16129620	2692
CIDm16129638	2305
CIDm16129664	4157
CIDm16129664	4160
CIDm16129664	4161
CIDm16129664	4159
CIDm16129675	1508
CIDm16129675	886
CIDm16129675	887
CIDm16129677	3782
CIDm16129678	4829
CIDm16129679	7434
CIDm16129679	7433
CIDm16129681	6751
CIDm16129681	6754
CIDm16129681	6755
CIDm16129681	6752
CIDm16129682	5745
CIDm16129683	2862
CIDm16129685	4988
CIDm16129685	4985
CIDm16129685	4986
CIDm16129686	8811
CIDm16129686	2587
CIDm16130049	2305
CIDm16130957	2798
CIDm16130961	6754
CIDm16130961	6751
CIDm16130961	6752
CIDm16130961	6755
CIDm16130970	2837
CIDm16131070	2740
CIDm16131138	4157
CIDm16131186	2587
CIDm16131448	5368
CIDm16131448	4987
CIDm16132126	2587
CIDm16132139	4160
CIDm16132139	4157
CIDm16132139	4159
CIDm16132139	4161
CIDm16132180	2587
CIDm16132250	2587
CIDm16132265	4157
CIDm16132283	2642
CIDm16132283	2740
CIDm16132316	4988
CIDm16132316	4985
CIDm16132316	4986
CIDm16132331	6752
CIDm16132331	6755
CIDm16132331	6754
CIDm16132331	6751
CIDm16132350	4887
CIDm16132350	4886
CIDm16132372	796
CIDm16132423	1909
CIDm16132423	1910
CIDm16132429	1910
CIDm16133005	6752
CIDm16133005	6754
CIDm16133005	6755
CIDm16133005	6751
CIDm16133222	887
CIDm16133234	7433
CIDm16133243	2587
CIDm16133798	1394
CIDm16133798	104909134
CIDm16133798	1395
CIDm16133814	4160
CIDm16133814	4157
CIDm16133814	4161
CIDm16133814	4159
CIDm16133821	2587
CIDm16133823	2587
CIDm16133830	2740
CIDm16133831	2740
CIDm16133832	2693
CIDm16133848	5540
CIDm16133848	4886
CIDm16134896	10203
CIDm16136245	2798
CIDm16137348	2798
CIDm16137976	2925
CIDm16139491	2740
CIDm16142364	4883
CIDm16143224	4986
CIDm16143310	2587
CIDm16143489	6755
CIDm16143985	2925
CIDm16144278	4887
CIDm16145166	4887
CIDm16146931	4887
CIDm16147801	4887
CIDm16150097	2837
CIDm16150656	2837
CIDm16156130	2740
CIDm16158207	2984
CIDm16167454	2847
CIDm16186283	4987
CIDm16186283	4988
CIDm16200894	2740
CIDm16201463	2587
CIDm16202258	59340
CIDm16213033	5191
CIDm16213033	5194
CIDm16213033	5830
CIDm16214685	7434
CIDm16214685	117
CIDm16215973	6532
CIDm16216104	7421
CIDm16219807	6536
CIDm16220172	1080
CIDm16220188	1432
CIDm16221104	2798
CIDm16221211	2798
CIDm16221237	4986
CIDm16221238	4988
CIDm16221238	4986
CIDm16221266	2798
CIDm16221433	2798
CIDm16221494	2798
CIDm16222207	11251
CIDm16222940	155
CIDm16223251	155
CIDm16223843	7442
CIDm16224058	1459
CIDm16224745	1111
CIDm16225451	7442
CIDm16654980	207
CIDm16654980	5294
CIDm16654984	135
CIDm16659643	2911
CIDm16659645	2911
CIDm16659801	2911
CIDm16659802	2911
CIDm16659804	2911
CIDm16659841	6774
CIDm16659841	3717
CIDm16659841	3716
CIDm16659966	2911
CIDm16659967	2911
CIDm16659968	2911
CIDm16660132	11251
CIDm16660135	2911
CIDm16660289	11251
CIDm16660290	11251
CIDm16662222	6869
CIDm16663280	6869
CIDm16664964	1131
CIDm16679349	135
CIDm16679589	2053
CIDm16683012	5777
CIDm16718713	5328
CIDm16720552	4985
CIDm16720645	4985
CIDm16720650	4986
CIDm16720744	4985
CIDm16720749	4986
CIDm16720749	4988
CIDm16720749	4985
CIDm16721129	6532
CIDm16722836	3717
CIDm16722836	3716
CIDm16724046	4860
CIDm16724166	4860
CIDm16725330	2053
CIDm16725559	4160
CIDm16725813	2053
CIDm16726072	3290
CIDm16726096	623
CIDm16727410	1137
CIDm16727410	1139
CIDm16727410	89832
CIDm16731514	367
CIDm16731820	2159
CIDm16731825	2159
CIDm16732120	2159
CIDm16732127	2159
CIDm16732128	2159
CIDm16732263	2159
CIDm16732264	2159
CIDm16732266	2159
CIDm16732267	2159
CIDm16732402	2159
CIDm16732403	2159
CIDm16732405	2159
CIDm16732554	2159
CIDm16732558	2159
CIDm16732560	2159
CIDm16732561	2159
CIDm16732707	2159
CIDm16732708	2159
CIDm16732710	2159
CIDm16732712	2159
CIDm16732865	2159
CIDm16732867	2159
CIDm16732869	2159
CIDm16732870	2159
CIDm16732872	2159
CIDm16733005	2159
CIDm16733007	2159
CIDm16733008	2159
CIDm16733009	2159
CIDm16733011	2159
CIDm16733013	2159
CIDm16733150	2159
CIDm16733484	4985
CIDm16733484	4988
CIDm16733807	11255
CIDm16734921	7421
CIDm16735159	2166
CIDm16735256	154
CIDm16735549	2166
CIDm16735664	4985
CIDm16736010	2166
CIDm16736226	2166
CIDm16736529	3320
CIDm16736674	4988
CIDm16736676	4988
CIDm16736726	4988
CIDm16736879	4988
CIDm16736978	207
CIDm16736978	2475
CIDm16736994	10203
CIDm16737134	4988
CIDm16737207	2915
CIDm16737208	2915
CIDm16737215	10203
CIDm16737286	4988
CIDm16737630	4985
CIDm16737672	6869
CIDm16737672	4985
CIDm16737674	4985
CIDm16737951	2166
CIDm16738692	5319
CIDm16738692	8897
CIDm16738692	55697
CIDm16738692	114971
CIDm16738692	23760
CIDm16738692	8394
CIDm16738692	55361
CIDm16738692	7184
CIDm16738692	23396
CIDm16738692	5289
CIDm16738692	30849
CIDm16738692	64419
CIDm16738692	8867
CIDm16738692	8395
CIDm16738692	4534
CIDm16738692	200576
CIDm16738692	4952
CIDm16738692	5294
CIDm16738692	51763
CIDm16738692	5286
CIDm16738692	8776
CIDm16738692	1040
CIDm16738692	9107
CIDm16738692	9896
CIDm16738692	55300
CIDm16738692	10423
CIDm16738692	5728
CIDm16738692	56623
CIDm16738692	283748
CIDm16738692	8871
CIDm16738692	8821
CIDm16738692	22908
CIDm16738692	27124
CIDm16738692	123745
CIDm16738692	9110
CIDm16738692	8898
CIDm16738927	154
CIDm16739312	1268
CIDm16739329	1803
CIDm16739330	1803
CIDm16739412	11255
CIDm16739525	11255
CIDm16741237	9261
CIDm16742063	3791
CIDm16746823	4160
CIDm16747689	6532
CIDm16747703	1513
CIDm16748622	6531
CIDm16749438	7442
CIDm16750040	2099
CIDm16750059	1803
CIDm16750071	367
CIDm16750073	367
CIDm16750094	25
CIDm16750106	5602
CIDm16750123	4129
CIDm16750408	1111
CIDm16752679	7421
CIDm16752680	7421
CIDm16755623	55331
CIDm16755623	123099
CIDm16755624	91012
CIDm16755624	253782
CIDm16755624	123099
CIDm16755624	8560
CIDm16755624	29956
CIDm16755624	204219
CIDm16755624	79603
CIDm16755735	1436
CIDm16755781	886
CIDm16756268	10988
CIDm16756734	4988
CIDm16756948	4988
CIDm16757243	10988
CIDm16757347	10988
CIDm16757525	2932
CIDm16758228	5328
CIDm16759607	3363
CIDm16760286	5260
CIDm16760286	2932
CIDm16760394	836
CIDm17390927	2147
CIDm17414308	377677
CIDm17747460	3269
CIDm17747460	11255
CIDm17748441	4233
CIDm17749728	4233
CIDm17751819	5566
CIDm17753892	5837
CIDm17754023	5140
CIDm17754045	5837
CIDm17754181	760
CIDm17754200	5837
CIDm17754212	58
CIDm17754396	5170
CIDm17754772	3716
CIDm17754772	3717
CIDm17755052	5291
CIDm17755052	5294
CIDm17755052	5293
CIDm17755052	5290
CIDm17755582	3320
CIDm17756618	329
CIDm17756618	330
CIDm17756737	1208
CIDm17756737	11343
CIDm17756737	5406
CIDm17756737	1056
CIDm17756743	3932
CIDm17758234	2908
CIDm17758920	5770
CIDm17759780	5770
CIDm17796835	7299
CIDm17796835	7306
CIDm17796993	1357
CIDm17856179	387129
CIDm17941861	846
CIDm17975425	5652
CIDm17986685	4985
CIDm17986685	4988
CIDm18218739	28954
CIDm18220317	6374
CIDm18324807	2798
CIDm18374755	1234
CIDm18376641	2159
CIDm18376720	2159
CIDm18379254	6868
CIDm18396571	1814
CIDm18428716	6532
CIDm18431442	836
CIDm18432427	5644
CIDm18435902	2847
CIDm18436038	2847
CIDm18436119	2847
CIDm18516661	2166
CIDm18533777	6869
CIDm18549509	2159
CIDm18663386	1910
CIDm18677570	6869
CIDm18700180	5021
CIDm18755409	5972
CIDm18787021	6869
CIDm18920330	1128
CIDm19003535	2618
CIDm19085820	148
CIDm19085866	148
CIDm19085876	148
CIDm19103160	1508
CIDm19754075	4524
CIDm19770285	43
CIDm19868648	1269
CIDm19939756	185
CIDm19993754	3156
CIDm19993760	3156
CIDm19993779	3156
CIDm20081627	185
CIDm20081899	43
CIDm20163253	5724
CIDm20215436	147
CIDm20215436	148
CIDm20440249	1636
CIDm20465231	1636
CIDm20541332	3162
CIDm20620240	4322
CIDm20629114	4889
CIDm20678909	4986
CIDm20691661	2798
CIDm20723658	23576
CIDm20724901	3290
CIDm20724912	3290
CIDm20724920	3290
CIDm20735191	4313
CIDm20735191	4318
CIDm20735191	4322
CIDm20748482	6868
CIDm20748488	6868
CIDm20748489	6868
CIDm20748491	6868
CIDm20748493	6868
CIDm20748527	6868
CIDm20748539	6868
CIDm20748543	6868
CIDm20748591	6868
CIDm20748603	6868
CIDm20751570	154
CIDm20755069	3290
CIDm20755074	3290
CIDm20755103	3290
CIDm20760195	2159
CIDm20828691	3676
CIDm21066087	1017
CIDm21066096	1017
CIDm21066379	1017
CIDm21071205	2159
CIDm21078798	1432
CIDm21081761	4233
CIDm21120982	887
CIDm21124695	445
CIDm21192814	4843
CIDm21252893	3360
CIDm21460558	1910
CIDm21618712	6833
CIDm21618712	3767
CIDm21618712	2641
CIDm21865986	6532
CIDm21866021	6532
CIDm21867120	154
CIDm21874557	135
CIDm21894450	30848
CIDm21894450	1485
CIDm21895450	154
CIDm21895450	153
CIDm21895477	154
CIDm21895514	154
CIDm21895535	154
CIDm21903911	125981
CIDm21903911	8560
CIDm21903911	339221
CIDm21903911	166929
CIDm21903911	7357
CIDm21903911	57704
CIDm21903911	64781
CIDm21903911	259230
CIDm21903911	56624
CIDm21903911	55627
CIDm21903911	55512
CIDm21903911	6610
CIDm21903911	340485
CIDm21939898	2847
CIDm21939902	2847
CIDm21939937	2847
CIDm21939950	2847
CIDm21940083	2847
CIDm21967920	444
CIDm21983286	5198
CIDm22004791	4543
CIDm22004791	4544
CIDm22004862	4544
CIDm22004862	4543
CIDm22028221	1803
CIDm22028232	1803
CIDm22028241	1803
CIDm22028246	1803
CIDm22028265	1803
CIDm22028295	1803
CIDm22028376	1803
CIDm22028381	1803
CIDm22028444	1803
CIDm22028448	1803
CIDm22028492	1803
CIDm22028513	1803
CIDm22028689	1803
CIDm22028766	1803
CIDm22028774	1803
CIDm22028776	1803
CIDm22028778	1803
CIDm22028794	1803
CIDm22028816	1803
CIDm22028821	1803
CIDm22028874	1803
CIDm22028876	1803
CIDm22028885	1803
CIDm22028969	1803
CIDm22029006	1803
CIDm22029043	1803
CIDm22029072	1803
CIDm22029136	1803
CIDm22029146	1803
CIDm22029172	1803
CIDm22029186	1803
CIDm22029262	1803
CIDm22029265	1803
CIDm22036885	5290
CIDm22036885	5291
CIDm22036885	5293
CIDm22049997	1432
CIDm22058787	1803
CIDm22086976	2159
CIDm22086982	2159
CIDm22129998	2798
CIDm22170442	7442
CIDm22171278	155
CIDm22171315	155
CIDm22171424	155
CIDm22171459	155
CIDm22171478	155
CIDm22171516	155
CIDm22171544	155
CIDm22171601	155
CIDm22171630	155
CIDm22182522	6868
CIDm22227744	2281
CIDm22251624	2847
CIDm22254068	4889
CIDm22274432	11255
CIDm22285760	5743
CIDm22285776	5743
CIDm22285778	5743
CIDm22285779	5743
CIDm22285784	5743
CIDm22339645	7068
CIDm22479942	5601
CIDm22485260	4313
CIDm22485260	4318
CIDm22485260	4322
CIDm22485289	4318
CIDm22485291	4322
CIDm22485291	4318
CIDm22485291	4313
CIDm22485302	4313
CIDm22485311	4313
CIDm22485313	4313
CIDm22485340	4322
CIDm22485340	4313
CIDm22485346	4313
CIDm22485367	4318
CIDm22485417	4322
CIDm22485417	4313
CIDm22486206	2166
CIDm22489019	4843
CIDm22557045	2064
CIDm22591684	3290
CIDm22591726	3290
CIDm22648022	1432
CIDm22664782	5159
CIDm22690393	4048
CIDm22692237	4048
CIDm22707806	4313
CIDm22707806	4318
CIDm22707860	4322
CIDm22707860	4313
CIDm22833663	79071
CIDm22985930	4313
CIDm22985930	4322
CIDm23016737	5733
CIDm23016838	5733
CIDm23016850	5733
CIDm23016874	5733
CIDm23016978	5733
CIDm23017033	5733
CIDm23017083	5733
CIDm23017153	5733
CIDm23017255	5733
CIDm23017295	5733
CIDm23017321	5733
CIDm23017339	5733
CIDm23017359	5733
CIDm23017414	5733
CIDm23017429	5733
CIDm23017457	5733
CIDm23017462	5733
CIDm23017484	5733
CIDm23017556	5733
CIDm23017557	5733
CIDm23017690	5733
CIDm23017762	5733
CIDm23017771	5733
CIDm23017788	5733
CIDm23022536	2847
CIDm23023001	6500
CIDm23080100	6869
CIDm23080161	6869
CIDm23125631	5729
CIDm23151209	11255
CIDm23151367	11255
CIDm23387297	3290
CIDm23400214	1432
CIDm23465639	10280
CIDm23532567	1432
CIDm23532737	1432
CIDm23581886	10203
CIDm23582019	10203
CIDm23582020	10203
CIDm23582228	10203
CIDm23586145	1017
CIDm23586146	1017
CIDm23587763	1269
CIDm23593464	2847
CIDm23624249	816
CIDm23624255	3320
CIDm23625020	5972
CIDm23625022	5972
CIDm23625483	5972
CIDm23625486	5972
CIDm23625645	5972
CIDm23625649	5972
CIDm23625651	5972
CIDm23625757	6532
CIDm23625793	5972
CIDm23625796	5972
CIDm23625798	5972
CIDm23626085	6532
CIDm23626114	5972
CIDm23626262	5972
CIDm23626268	5972
CIDm23626270	5972
CIDm23626272	5972
CIDm23626276	5972
CIDm23626416	5972
CIDm23626422	5972
CIDm23626426	5972
CIDm23626428	5972
CIDm23626573	5972
CIDm23626575	5972
CIDm23626580	5972
CIDm23626586	5972
CIDm23626588	5972
CIDm23626706	1520
CIDm23626752	5972
CIDm23626754	5972
CIDm23626756	5972
CIDm23626909	5972
CIDm23627203	6868
CIDm23627212	5588
CIDm23628252	11255
CIDm23629654	5644
CIDm23631190	4988
CIDm23631191	4988
CIDm23631192	4988
CIDm23631193	4988
CIDm23631196	2693
CIDm23631284	4988
CIDm23631472	4988
CIDm23631555	4988
CIDm23634102	2911
CIDm23634169	2911
CIDm23634171	2911
CIDm23634249	2911
CIDm23634254	2911
CIDm23634325	2911
CIDm23634326	2911
CIDm23634920	4985
CIDm23634921	4985
CIDm23635235	4160
CIDm23635500	2159
CIDm23636369	2159
CIDm23642304	4985
CIDm23642743	4985
CIDm23643664	3363
CIDm23644529	383
CIDm23644575	3290
CIDm23644582	1432
CIDm23645578	1017
CIDm23645698	1803
CIDm23646154	2159
CIDm23646155	2159
CIDm23646156	2159
CIDm23646163	2159
CIDm23646181	2159
CIDm23646184	2159
CIDm23646185	2159
CIDm23646186	2159
CIDm23646188	2159
CIDm23646189	2159
CIDm23646190	2159
CIDm23646191	2159
CIDm23646192	2159
CIDm23646197	2159
CIDm23646198	2159
CIDm23646201	2159
CIDm23646295	2159
CIDm23646300	2159
CIDm23646304	2159
CIDm23646306	2159
CIDm23646308	2159
CIDm23646312	2159
CIDm23646314	2159
CIDm23646317	2159
CIDm23647357	1508
CIDm23647359	1508
CIDm23647361	1508
CIDm23647628	1432
CIDm23647650	2159
CIDm23647652	1017
CIDm23647652	890
CIDm23647657	1017
CIDm23647657	890
CIDm23647659	1017
CIDm23647763	10988
CIDm23648277	1520
CIDm23648286	1520
CIDm23648290	1520
CIDm23648291	1520
CIDm23648294	1520
CIDm23648301	1513
CIDm23648302	1513
CIDm23648303	1513
CIDm23648309	1513
CIDm23648445	1513
CIDm23648454	1513
CIDm23648455	1513
CIDm23648456	1513
CIDm23648867	8694
CIDm23649185	11255
CIDm23649209	207
CIDm23653503	1360
CIDm23653530	5328
CIDm23653531	5328
CIDm23653532	5328
CIDm23653533	5328
CIDm23653543	59340
CIDm23656390	2798
CIDm23656391	1269
CIDm23656706	4860
CIDm23656870	1457
CIDm23656921	10203
CIDm23657393	2911
CIDm23659732	4129
CIDm23661568	2159
CIDm23663989	5743
CIDm23663989	5742
CIDm23663989	240
CIDm23690938	5743
CIDm23690938	5742
CIDm23725172	11255
CIDm23725173	6608
CIDm23725625	142
CIDm23727981	1017
CIDm23727981	890
CIDm23727982	890
CIDm23727982	1017
CIDm23729147	28960
CIDm23968266	154
CIDm24178108	118672
CIDm24180125	23411
CIDm24180451	6532
CIDm24180494	4985
CIDm24180495	6869
CIDm24180585	1803
CIDm24180646	4160
CIDm24180647	367
CIDm24180714	54363
CIDm24180717	7177
CIDm24180719	673
CIDm24180720	673
CIDm24180721	5292
CIDm24180722	2260
CIDm24738459	3350
CIDm24739307	135
CIDm24739309	135
CIDm24739310	135
CIDm24739646	135
CIDm24742011	1814
CIDm24744027	1268
CIDm24745335	59340
CIDm24748050	23621
CIDm24748051	23621
CIDm24748204	9212
CIDm24748204	6790
CIDm24748513	2053
CIDm24748573	1457
CIDm24748710	10724
CIDm24748883	6532
CIDm24748884	6532
CIDm24749837	6532
CIDm24749924	1803
CIDm24750196	6532
CIDm24750197	6532
CIDm24750734	6869
CIDm24750888	6869
CIDm24752434	6869
CIDm24752568	6869
CIDm24752718	6869
CIDm24752838	1111
CIDm24752844	1803
CIDm24754399	1814
CIDm24754814	2147
CIDm24755069	4988
CIDm24755476	1432
CIDm24755481	4534
CIDm24755481	3635
CIDm24755481	30849
CIDm24755481	90809
CIDm24755481	9896
CIDm24755481	8871
CIDm24755481	5305
CIDm24755481	3636
CIDm24755481	5728
CIDm24755481	55697
CIDm24755481	8776
CIDm24755481	8394
CIDm24755481	8898
CIDm24755481	8897
CIDm24755481	55361
CIDm24755481	79837
CIDm24755481	23396
CIDm24755481	9110
CIDm24755481	9107
CIDm24755481	22908
CIDm24755481	55300
CIDm24755481	51763
CIDm24755481	8395
CIDm24755481	64419
CIDm24755481	5286
CIDm24755481	27124
CIDm24755481	8821
CIDm24755481	200576
CIDm24755481	9108
CIDm24755481	5289
CIDm24755481	8867
CIDm24755482	56623
CIDm24755482	5331
CIDm24755482	5728
CIDm24755482	5287
CIDm24755482	8867
CIDm24755482	8394
CIDm24755482	55361
CIDm24755482	3636
CIDm24755482	51763
CIDm24755482	23533
CIDm24755482	5286
CIDm24755482	3633
CIDm24755482	4952
CIDm24755482	22908
CIDm24755482	8395
CIDm24755482	55300
CIDm24755482	23396
CIDm24755482	27124
CIDm24755482	23236
CIDm24755482	9107
CIDm24755482	4534
CIDm24755482	3635
CIDm24755482	138429
CIDm24755482	8898
CIDm24755482	9651
CIDm24755482	5335
CIDm24755482	9110
CIDm24755482	8871
CIDm24755486	5728
CIDm24755486	23236
CIDm24755486	2060
CIDm24755486	346562
CIDm24755486	9402
CIDm24755486	56623
CIDm24755486	7094
CIDm24755486	5880
CIDm24755486	4952
CIDm24755486	207
CIDm24755486	7430
CIDm24755486	8776
CIDm24755486	7334
CIDm24755486	9896
CIDm24755486	55361
CIDm24755486	1211
CIDm24755486	1630
CIDm24755486	4690
CIDm24755486	4534
CIDm24755486	5306
CIDm24755486	842
CIDm24755486	23533
CIDm24755486	2770
CIDm24755486	2779
CIDm24755486	4803
CIDm24755486	58513
CIDm24755486	23396
CIDm24755486	5335
CIDm24755486	387
CIDm24755486	84335
CIDm24755486	3815
CIDm24755486	3635
CIDm24755486	29924
CIDm24755486	5170
CIDm24755486	2931
CIDm24755486	2771
CIDm24755486	1956
CIDm24755486	6850
CIDm24755486	7249
CIDm24755486	4792
CIDm24755486	2767
CIDm24755486	3702
CIDm24755486	2475
CIDm24755486	3937
CIDm24755486	920
CIDm24755486	3709
CIDm24755486	5305
CIDm24755486	3932
CIDm24755486	7454
CIDm24755486	10097
CIDm24755486	5747
CIDm24755486	6456
CIDm24755486	1855
CIDm24755486	9107
CIDm24755486	6464
CIDm24755486	7409
CIDm24755486	22908
CIDm24755486	8867
CIDm24755486	10094
CIDm24755486	4790
CIDm24755486	998
CIDm24755486	5781
CIDm24755486	1398
CIDm24755486	3667
CIDm24755486	8976
CIDm24755486	6385
CIDm24755486	10125
CIDm24755486	3633
CIDm24755486	5294
CIDm24755486	161
CIDm24755486	51763
CIDm24755486	64223
CIDm24755486	27040
CIDm24755486	3708
CIDm24755486	114609
CIDm24755486	3710
CIDm24755486	10411
CIDm24755486	5291
CIDm24755486	5290
CIDm24755486	3636
CIDm24755486	30011
CIDm24755486	79109
CIDm24755486	55697
CIDm24755486	8871
CIDm24755486	7456
CIDm24755486	5337
CIDm24755486	5578
CIDm24755486	5581
CIDm24755486	9846
CIDm24755486	2775
CIDm24755486	4067
CIDm24755486	160
CIDm24755486	5879
CIDm24755486	2780
CIDm24755486	253260
CIDm24755486	10552
CIDm24755486	2769
CIDm24755486	5331
CIDm24755486	5287
CIDm24755486	5330
CIDm24755486	8395
CIDm24755486	2932
CIDm24755486	55300
CIDm24755486	2534
CIDm24755486	8394
CIDm24755486	8898
CIDm24755486	10096
CIDm24755486	2335
CIDm24755486	2549
CIDm24755486	1950
CIDm24755486	695
CIDm24755486	2776
CIDm24755486	2773
CIDm24755486	8821
CIDm24755486	200576
CIDm24755486	867
CIDm24755492	3635
CIDm24755492	5294
CIDm24755492	5293
CIDm24755492	5291
CIDm24755637	2897
CIDm24758140	1131
CIDm24759282	1436
CIDm24762195	5566
CIDm24763642	1269
CIDm24764430	8565
CIDm24764436	27306
CIDm24764449	4486
CIDm24764449	4233
CIDm24764458	1131
CIDm24764458	154
CIDm24764595	4842
CIDm24767976	3791
CIDm24768278	3320
CIDm24768351	6869
CIDm24768353	4985
CIDm24768356	6869
CIDm24768400	135
CIDm24768473	1268
CIDm24768527	23621
CIDm24768528	4322
CIDm24768537	1357
CIDm24768547	1803
CIDm24768548	6500
CIDm24768549	6500
CIDm24768560	4048
CIDm24769543	886
CIDm24769546	886
CIDm24769604	886
CIDm24769605	886
CIDm24771758	8654
CIDm24771760	4233
CIDm24771761	4233
CIDm24771772	81490
CIDm24771772	145226
CIDm24771772	24
CIDm24771772	57205
CIDm24771772	10400
CIDm24771772	57198
CIDm24771772	10162
CIDm24771772	283748
CIDm24771772	5321
CIDm24771772	123745
CIDm24771772	100137049
CIDm24771772	129642
CIDm24771772	5833
CIDm24771772	3030
CIDm24771772	8398
CIDm24771772	3032
CIDm24771772	57194
CIDm24771772	286410
CIDm24771772	23200
CIDm24771772	154141
CIDm24771772	23761
CIDm24771824	2166
CIDm24771867	9212
CIDm24771867	6790
CIDm24772042	22933
CIDm24772860	3320
CIDm24775005	6608
CIDm24776445	6608
CIDm24776445	2735
CIDm24776445	6469
CIDm24777377	3350
CIDm24778473	7465
CIDm24779674	1457
CIDm24779675	1457
CIDm24779676	1457
CIDm24779677	1457
